id,found_at,status,title,company,location,source,visa_sponsorship,dol_h1b_sponsor,dol_h1b_lca_count,dol_h1b_worker_positions,dol_h1b_role_lca_count,dol_h1b_employer,h1bgrader_url,url
greenhouse_block_5181749008,2026-09-12 23:03:03 UTC,To Apply,Senior Site Reliability Engineer,block,"Bay Area, CA, United States of America",Greenhouse,Not stated,Yes,114,114,9,Block,https://h1bgrader.com/jobs/search?keyword=block&limit=25&location=&page=1,http://block.xyz/careers/jobs/5181749008?gh_jid=5181749008
greenhouse_chime_8751073002,2026-09-12 23:03:03 UTC,To Apply,Principal Product Manager ,chime,"San Francisco, CA, USA",Greenhouse,Not stated,Yes,91,91,5,Chime Financial,https://h1bgrader.com/jobs/search?keyword=chime&limit=25&location=&page=1,https://boards.greenhouse.io/chime/jobs/8751073002?gh_jid=8751073002
greenhouse_chime_8802615002,2026-09-12 23:03:03 UTC,To Apply,"Product Manager, Design Systems",chime,"San Francisco, CA, USA",Greenhouse,Not stated,Yes,91,91,4,Chime Financial,https://h1bgrader.com/jobs/search?keyword=chime&limit=25&location=&page=1,https://boards.greenhouse.io/chime/jobs/8802615002?gh_jid=8802615002
greenhouse_chime_8530438002,2026-09-12 23:03:03 UTC,To Apply,"Product Manager, Lending",chime,"San Francisco, CA, USA",Greenhouse,Not stated,Yes,91,91,4,Chime Financial,https://h1bgrader.com/jobs/search?keyword=chime&limit=25&location=&page=1,https://boards.greenhouse.io/chime/jobs/8530438002?gh_jid=8530438002
greenhouse_chime_8694087002,2026-09-12 23:03:03 UTC,To Apply," Product Manager, Transaction Risk Decisioning",chime,"Chicago, IL, USA; San Francisco, CA, USA",Greenhouse,Not stated,Yes,91,91,5,Chime Financial,https://h1bgrader.com/jobs/search?keyword=chime&limit=25&location=&page=1,https://boards.greenhouse.io/chime/jobs/8694087002?gh_jid=8694087002
greenhouse_doordashusa_8129337,2026-09-12 23:03:03 UTC,To Apply,Product Manager Airspace & Autonomy - DoorDash Air,doordashusa,"San Francisco, CA",Greenhouse,Not stated,Yes,384,384,21,Doordash,https://h1bgrader.com/jobs/search?keyword=doordashusa&limit=25&location=&page=1,https://job-boards.greenhouse.io/doordashusa/jobs/8129337
greenhouse_doordashusa_7993015,2026-09-12 23:03:03 UTC,To Apply,"Product Manager, In-Store",doordashusa,"New York, NY",Greenhouse,Not stated,Yes,384,384,20,Doordash,https://h1bgrader.com/jobs/search?keyword=doordashusa&limit=25&location=&page=1,https://job-boards.greenhouse.io/doordashusa/jobs/7993015
greenhouse_doordashusa_5523275,2026-09-12 23:03:03 UTC,To Apply,Product Manager (Multiple Levels),doordashusa,"San Francisco, CA; Seattle, WA; New York, NY",Greenhouse,Not stated,Yes,384,384,20,Doordash,https://h1bgrader.com/jobs/search?keyword=doordashusa&limit=25&location=&page=1,https://job-boards.greenhouse.io/doordashusa/jobs/5523275
greenhouse_doordashusa_7071290,2026-09-12 23:03:03 UTC,To Apply,"Senior Product Manager, Trust & Safety, Integrity and Fraud",doordashusa,"San Francisco, CA; Seattle, WA; New York, NY; Chicago, IL",Greenhouse,Not stated,Yes,384,384,40,Doordash,https://h1bgrader.com/jobs/search?keyword=doordashusa&limit=25&location=&page=1,https://job-boards.greenhouse.io/doordashusa/jobs/7071290
greenhouse_flexport_8158023,2026-09-12 23:03:03 UTC,To Apply,"Senior Product Manager, Commerce",flexport,"Bellevue, Washington, United States; San Francisco, California, United States",Greenhouse,Not stated,Yes,28,28,2,Flexport,https://h1bgrader.com/jobs/search?keyword=flexport&limit=25&location=&page=1,https://job-boards.greenhouse.io/flexport/jobs/8158023
greenhouse_flexport_8158027,2026-09-12 23:03:03 UTC,To Apply,"Senior Product Manager, Visibility",flexport,"Bellevue, Washington, United States; San Francisco, California, United States",Greenhouse,Not stated,Yes,28,28,2,Flexport,https://h1bgrader.com/jobs/search?keyword=flexport&limit=25&location=&page=1,https://job-boards.greenhouse.io/flexport/jobs/8158027
greenhouse_flexport_8158001,2026-09-12 23:03:03 UTC,To Apply,"Staff Product Manager, Commerce",flexport,"Bellevue, Washington, United States; San Francisco, California, United States",Greenhouse,Not stated,Yes,28,28,2,Flexport,https://h1bgrader.com/jobs/search?keyword=flexport&limit=25&location=&page=1,https://job-boards.greenhouse.io/flexport/jobs/8158001
greenhouse_flexport_8110066,2026-09-12 23:03:03 UTC,To Apply,"Staff Product Manager, Trucking Tech",flexport,"Bellevue, Washington, United States",Greenhouse,Not stated,Yes,28,28,2,Flexport,https://h1bgrader.com/jobs/search?keyword=flexport&limit=25&location=&page=1,https://job-boards.greenhouse.io/flexport/jobs/8110066
greenhouse_flexport_8158012,2026-09-12 23:03:03 UTC,To Apply,"Staff Product Manager, Visibility",flexport,"Bellevue, Washington, United States; San Francisco, California, United States",Greenhouse,Not stated,Yes,28,28,2,Flexport,https://h1bgrader.com/jobs/search?keyword=flexport&limit=25&location=&page=1,https://job-boards.greenhouse.io/flexport/jobs/8158012
greenhouse_brex_8438581002,2026-09-12 23:03:03 UTC,To Apply,Group Product Manager,brex,"New York, New York, United States",Greenhouse,Not stated,Yes,27,27,1,Brex,https://h1bgrader.com/jobs/search?keyword=brex&limit=25&location=&page=1,https://www.brex.com/careers/8438581002?gh_jid=8438581002
greenhouse_brex_8438580002,2026-09-12 23:03:03 UTC,To Apply,Group Product Manager,brex,"San Francisco, California, United States",Greenhouse,Not stated,Yes,27,27,1,Brex,https://h1bgrader.com/jobs/search?keyword=brex&limit=25&location=&page=1,https://www.brex.com/careers/8438580002?gh_jid=8438580002
greenhouse_brex_8438582002,2026-09-12 23:03:03 UTC,To Apply,Group Product Manager,brex,"Seattle, Washington, United States",Greenhouse,Not stated,Yes,27,27,1,Brex,https://h1bgrader.com/jobs/search?keyword=brex&limit=25&location=&page=1,https://www.brex.com/careers/8438582002?gh_jid=8438582002
greenhouse_brex_8780828002,2026-09-12 23:03:03 UTC,To Apply,"Senior Product Manager, AI",brex,"Seattle, Washington, United States",Greenhouse,Not stated,Yes,27,27,4,Brex,https://h1bgrader.com/jobs/search?keyword=brex&limit=25&location=&page=1,https://www.brex.com/careers/8780828002?gh_jid=8780828002
greenhouse_brex_8780827002,2026-09-12 23:03:03 UTC,To Apply,"Senior Product Manager, AI",brex,"San Francisco, California, United States",Greenhouse,Not stated,Yes,27,27,4,Brex,https://h1bgrader.com/jobs/search?keyword=brex&limit=25&location=&page=1,https://www.brex.com/careers/8780827002?gh_jid=8780827002
greenhouse_brex_8659251002,2026-09-12 23:03:03 UTC,To Apply,"Senior Product Manager, Travel",brex,"New York, New York, United States",Greenhouse,Not stated,Yes,27,27,4,Brex,https://h1bgrader.com/jobs/search?keyword=brex&limit=25&location=&page=1,https://www.brex.com/careers/8659251002?gh_jid=8659251002
greenhouse_brex_8659249002,2026-09-12 23:03:03 UTC,To Apply,"Senior Product Manager, Travel",brex,"San Francisco, California, United States",Greenhouse,Not stated,Yes,27,27,4,Brex,https://h1bgrader.com/jobs/search?keyword=brex&limit=25&location=&page=1,https://www.brex.com/careers/8659249002?gh_jid=8659249002
greenhouse_brex_8659250002,2026-09-12 23:03:03 UTC,To Apply,"Senior Product Manager, Travel",brex,"Seattle, Washington, United States",Greenhouse,Not stated,Yes,27,27,4,Brex,https://h1bgrader.com/jobs/search?keyword=brex&limit=25&location=&page=1,https://www.brex.com/careers/8659250002?gh_jid=8659250002
greenhouse_brex_8432698002,2026-09-12 23:03:03 UTC,To Apply,Staff Product Manager,brex,"San Francisco, California, United States",Greenhouse,Not stated,Yes,27,27,1,Brex,https://h1bgrader.com/jobs/search?keyword=brex&limit=25&location=&page=1,https://www.brex.com/careers/8432698002?gh_jid=8432698002
greenhouse_brex_8432702002,2026-09-12 23:03:03 UTC,To Apply,Staff Product Manager,brex,"New York, New York, United States",Greenhouse,Not stated,Yes,27,27,1,Brex,https://h1bgrader.com/jobs/search?keyword=brex&limit=25&location=&page=1,https://www.brex.com/careers/8432702002?gh_jid=8432702002
greenhouse_brex_8432703002,2026-09-12 23:03:03 UTC,To Apply,Staff Product Manager,brex,"Seattle, Washington, United States",Greenhouse,Not stated,Yes,27,27,1,Brex,https://h1bgrader.com/jobs/search?keyword=brex&limit=25&location=&page=1,https://www.brex.com/careers/8432703002?gh_jid=8432703002
greenhouse_brex_8780829002,2026-09-12 23:03:03 UTC,To Apply,"Staff Product Manager, AI",brex,"New York, New York, United States",Greenhouse,Not stated,Yes,27,27,1,Brex,https://h1bgrader.com/jobs/search?keyword=brex&limit=25&location=&page=1,https://www.brex.com/careers/8780829002?gh_jid=8780829002
greenhouse_brex_8659221002,2026-09-12 23:03:03 UTC,To Apply,"Staff Product Manager, Card",brex,"Seattle, Washington, United States",Greenhouse,Not stated,Yes,27,27,1,Brex,https://h1bgrader.com/jobs/search?keyword=brex&limit=25&location=&page=1,https://www.brex.com/careers/8659221002?gh_jid=8659221002
greenhouse_brex_8659237002,2026-09-12 23:03:03 UTC,To Apply,"Staff Product Manager, Card",brex,"New York, New York, United States",Greenhouse,Not stated,Yes,27,27,1,Brex,https://h1bgrader.com/jobs/search?keyword=brex&limit=25&location=&page=1,https://www.brex.com/careers/8659237002?gh_jid=8659237002
greenhouse_brex_8659220002,2026-09-12 23:03:03 UTC,To Apply,"Staff Product Manager, Card",brex,"San Francisco, California, United States",Greenhouse,Not stated,Yes,27,27,1,Brex,https://h1bgrader.com/jobs/search?keyword=brex&limit=25&location=&page=1,https://www.brex.com/careers/8659220002?gh_jid=8659220002
greenhouse_brex_8659210002,2026-09-12 23:03:03 UTC,To Apply,"Staff Product Manager, Embedded",brex,"Seattle, Washington, United States",Greenhouse,Not stated,Yes,27,27,1,Brex,https://h1bgrader.com/jobs/search?keyword=brex&limit=25&location=&page=1,https://www.brex.com/careers/8659210002?gh_jid=8659210002
greenhouse_brex_8659204002,2026-09-12 23:03:03 UTC,To Apply,"Staff Product Manager, Embedded",brex,"San Francisco, California, United States",Greenhouse,Not stated,Yes,27,27,1,Brex,https://h1bgrader.com/jobs/search?keyword=brex&limit=25&location=&page=1,https://www.brex.com/careers/8659204002?gh_jid=8659204002
greenhouse_brex_8659211002,2026-09-12 23:03:03 UTC,To Apply,"Staff Product Manager,  Embedded",brex,"New York, New York, United States",Greenhouse,Not stated,Yes,27,27,1,Brex,https://h1bgrader.com/jobs/search?keyword=brex&limit=25&location=&page=1,https://www.brex.com/careers/8659211002?gh_jid=8659211002
greenhouse_brex_8659241002,2026-09-12 23:03:03 UTC,To Apply,"Staff Product Manager, Expenses",brex,"Seattle, Washington, United States",Greenhouse,Not stated,Yes,27,27,1,Brex,https://h1bgrader.com/jobs/search?keyword=brex&limit=25&location=&page=1,https://www.brex.com/careers/8659241002?gh_jid=8659241002
greenhouse_brex_8659239002,2026-09-12 23:03:03 UTC,To Apply,"Staff Product Manager, Expenses",brex,"San Francisco, California, United States",Greenhouse,Not stated,Yes,27,27,1,Brex,https://h1bgrader.com/jobs/search?keyword=brex&limit=25&location=&page=1,https://www.brex.com/careers/8659239002?gh_jid=8659239002
greenhouse_brex_8659242002,2026-09-12 23:03:03 UTC,To Apply,"Staff Product Manager, Expenses",brex,"New York, New York, United States",Greenhouse,Not stated,Yes,27,27,1,Brex,https://h1bgrader.com/jobs/search?keyword=brex&limit=25&location=&page=1,https://www.brex.com/careers/8659242002?gh_jid=8659242002
greenhouse_brex_8436528002,2026-09-12 23:03:03 UTC,To Apply,"Staff Product Manager, Growth",brex,"New York, New York, United States",Greenhouse,Not stated,Yes,27,27,1,Brex,https://h1bgrader.com/jobs/search?keyword=brex&limit=25&location=&page=1,https://www.brex.com/careers/8436528002?gh_jid=8436528002
greenhouse_brex_8436530002,2026-09-12 23:03:03 UTC,To Apply,"Staff Product Manager, Growth",brex,"Seattle, Washington, United States",Greenhouse,Not stated,Yes,27,27,1,Brex,https://h1bgrader.com/jobs/search?keyword=brex&limit=25&location=&page=1,https://www.brex.com/careers/8436530002?gh_jid=8436530002
greenhouse_brex_8436527002,2026-09-12 23:03:03 UTC,To Apply,"Staff Product Manager, Growth",brex,"San Francisco, California, United States",Greenhouse,Not stated,Yes,27,27,1,Brex,https://h1bgrader.com/jobs/search?keyword=brex&limit=25&location=&page=1,https://www.brex.com/careers/8436527002?gh_jid=8436527002
greenhouse_gusto_7673980,2026-09-12 23:03:03 UTC,To Apply,"Principal Product Manager, Gusto Pro Workflows",gusto,"Denver, CO - Hybrid; New York, New York, United States; San Francisco, CA - Hybrid",Greenhouse,Not stated,Yes,44,44,1,Gusto,https://h1bgrader.com/jobs/search?keyword=gusto&limit=25&location=&page=1,https://job-boards.greenhouse.io/gusto/jobs/7673980
greenhouse_gusto_7868243,2026-09-12 23:03:03 UTC,To Apply,"Principal Product Manager, Unified Service Platform ",gusto,"Denver, CO - Hybrid; New York, New York, United States; San Francisco, CA - Hybrid",Greenhouse,Not stated,Yes,44,44,1,Gusto,https://h1bgrader.com/jobs/search?keyword=gusto&limit=25&location=&page=1,https://job-boards.greenhouse.io/gusto/jobs/7868243
greenhouse_gusto_7674093,2026-09-12 23:03:03 UTC,To Apply,"Senior Product Manager, Tax Payments and Filing ",gusto,"New York, New York, United States; San Francisco, CA - Hybrid",Greenhouse,Not stated,Yes,44,44,0,Gusto,https://h1bgrader.com/jobs/search?keyword=gusto&limit=25&location=&page=1,https://job-boards.greenhouse.io/gusto/jobs/7674093
greenhouse_figma_6119781004,2026-09-12 23:03:03 UTC,To Apply,"Product Manager, Acquisition",figma,"San Francisco, CA • New York, NY • United States",Greenhouse,Not stated,Yes,61,61,1,Figma,https://h1bgrader.com/jobs/search?keyword=figma&limit=25&location=&page=1,https://boards.greenhouse.io/figma/jobs/6119781004?gh_jid=6119781004
greenhouse_figma_5989185004,2026-09-12 23:03:03 UTC,To Apply,"Product Manager, AI Growth",figma,"San Francisco, CA • New York, NY • United States",Greenhouse,Not stated,Yes,61,61,1,Figma,https://h1bgrader.com/jobs/search?keyword=figma&limit=25&location=&page=1,https://boards.greenhouse.io/figma/jobs/5989185004?gh_jid=5989185004
greenhouse_figma_6100482004,2026-09-12 23:03:03 UTC,To Apply,"Product Manager, Developer Platform",figma,"San Francisco, CA • New York, NY • United States",Greenhouse,Not stated,Yes,61,61,1,Figma,https://h1bgrader.com/jobs/search?keyword=figma&limit=25&location=&page=1,https://boards.greenhouse.io/figma/jobs/6100482004?gh_jid=6100482004
greenhouse_accuweather_7561764,2026-09-12 23:03:03 UTC,To Apply,"Product Manager, Climate Services",accuweather,"Remote; State College, PA",Greenhouse,Not stated,Yes,1,1,1,Accuweather,https://h1bgrader.com/jobs/search?keyword=accuweather&limit=25&location=&page=1,https://job-boards.greenhouse.io/accuweather/jobs/7561764
greenhouse_accuweather_7561170,2026-09-12 23:03:03 UTC,To Apply,"Product Manager, Digital Forecasting Systems",accuweather,"State College, PA",Greenhouse,Not stated,Yes,1,1,0,Accuweather,https://h1bgrader.com/jobs/search?keyword=accuweather&limit=25&location=&page=1,https://job-boards.greenhouse.io/accuweather/jobs/7561170
greenhouse_accuweather_7561783,2026-09-12 23:03:03 UTC,To Apply,"Product Manager, Mapping and Weather Visualization",accuweather,"Remote; State College, PA",Greenhouse,Not stated,Yes,1,1,0,Accuweather,https://h1bgrader.com/jobs/search?keyword=accuweather&limit=25&location=&page=1,https://job-boards.greenhouse.io/accuweather/jobs/7561783
greenhouse_usenourish_5120705008,2026-09-12 23:03:03 UTC,To Apply,"Senior Product Manager, Growth",usenourish,"New York, NY",Greenhouse,Not stated,Yes,4,4,1,Nourish,https://h1bgrader.com/jobs/search?keyword=usenourish&limit=25&location=&page=1,https://job-boards.greenhouse.io/usenourish/jobs/5120705008
greenhouse_planetlabs_7967529,2026-09-12 23:03:03 UTC,To Apply,"Senior Product Manager, Analysis Ready Data Products",planetlabs,"San Francisco, CA",Greenhouse,Not stated,No match,0,0,0,,https://h1bgrader.com/jobs/search?keyword=planetlabs&limit=25&location=&page=1,https://job-boards.greenhouse.io/planetlabs/jobs/7967529
greenhouse_planetlabs_8160737,2026-09-12 23:03:03 UTC,To Apply,"Senior Product Manager, Analysis Ready Data Products",planetlabs,"Arlington, VA",Greenhouse,Not stated,No match,0,0,0,,https://h1bgrader.com/jobs/search?keyword=planetlabs&limit=25&location=&page=1,https://job-boards.greenhouse.io/planetlabs/jobs/8160737
greenhouse_planetlabs_8140255,2026-09-12 23:03:03 UTC,To Apply," Senior Product Manager, D&I Tasking Solutions",planetlabs,"San Francisco, CA",Greenhouse,Not stated,No match,0,0,0,,https://h1bgrader.com/jobs/search?keyword=planetlabs&limit=25&location=&page=1,https://job-boards.greenhouse.io/planetlabs/jobs/8140255
greenhouse_planetlabs_8160743,2026-09-12 23:03:03 UTC,To Apply,"Senior Product Manager, D&I Tasking Solutions",planetlabs,"Arlington, VA",Greenhouse,Not stated,No match,0,0,0,,https://h1bgrader.com/jobs/search?keyword=planetlabs&limit=25&location=&page=1,https://job-boards.greenhouse.io/planetlabs/jobs/8160743
greenhouse_planetlabs_8140259,2026-09-12 23:03:03 UTC,To Apply,"Senior Product Manager, Mission Solutions",planetlabs,"San Francisco, CA",Greenhouse,Not stated,No match,0,0,0,,https://h1bgrader.com/jobs/search?keyword=planetlabs&limit=25&location=&page=1,https://job-boards.greenhouse.io/planetlabs/jobs/8140259
greenhouse_planetlabs_8160746,2026-09-12 23:03:03 UTC,To Apply,"Senior Product Manager, Mission Solutions",planetlabs,"Arlington, VA",Greenhouse,Not stated,No match,0,0,0,,https://h1bgrader.com/jobs/search?keyword=planetlabs&limit=25&location=&page=1,https://job-boards.greenhouse.io/planetlabs/jobs/8160746
greenhouse_planetlabs_8106198,2026-09-12 23:03:03 UTC,To Apply,Senior Site Reliability Engineer,planetlabs,"US, Remote; Canada, Remote",Greenhouse,Not stated,No match,0,0,0,,https://h1bgrader.com/jobs/search?keyword=planetlabs&limit=25&location=&page=1,https://job-boards.greenhouse.io/planetlabs/jobs/8106198
greenhouse_axle_5100076007,2026-09-12 23:03:03 UTC,To Apply,Site Reliability Engineer,axle,"Frederick, MD",Greenhouse,Not stated,No match,0,0,0,,https://h1bgrader.com/jobs/search?keyword=axle&limit=25&location=&page=1,https://job-boards.greenhouse.io/axle/jobs/5100076007
lever_palantir_51ea4a3b-7764-4c87-96e4-310e19c856d5,2026-09-12 23:03:03 UTC,To Apply,DevOps Engineer,palantir,"Washington, D.C.",Lever,Not stated,Yes,186,186,0,Palantir Technologies,https://h1bgrader.com/jobs/search?keyword=palantir&limit=25&location=&page=1,https://jobs.lever.co/palantir/51ea4a3b-7764-4c87-96e4-310e19c856d5
lever_palantir_c3f40e41-6258-4233-a7f9-091bf67df30b,2026-09-12 23:03:03 UTC,To Apply,DevOps Engineer,palantir,"New York, NY",Lever,Not stated,Yes,186,186,0,Palantir Technologies,https://h1bgrader.com/jobs/search?keyword=palantir&limit=25&location=&page=1,https://jobs.lever.co/palantir/c3f40e41-6258-4233-a7f9-091bf67df30b
